"Accession","Group ID"
"scer|YGR113W","OG7_0020657"
"scer|YGR116W","OG7_0006017"
"scer|YGR117C","OG7_0155677"
"scer|YGR118W","OG7_0003205"
"scer|YGR119C","OG7_0007141"
"scer|YGR120C","OG7_0156260"
"scer|YGR121C","OG7_0002590"
"scer|YGR121W-A","OG7_0155876"
"scer|YGR122W","OG7_0155782"
"scer|YGR123C","OG7_0000696"
"scer|YGR124W","OG7_0004551"
"scer|YGR125W","OG7_0010519"
"scer|YGR126W","OG7_0155805"
"scer|YGR127W","OG7_0006997"
"scer|YGR128C","OG7_0156077"
"scer|YGR129W","OG7_0008453"
"scer|YGR130C","OG7_0156200"
"scer|YGR131W","OG7_0030379"
"scer|YGR132C","OG7_0003548"
"scer|YGR133W","OG7_0001016"
"scer|YGR134W","OG7_0155644"
"scer|YGR135W","OG7_0001215"
"scer|YGR136W","OG7_0000102"
"scer|YGR138C","OG7_0003055"
"scer|YGR140W","OG7_0155821"
"scer|YGR141W","OG7_0010782"
"scer|YGR142W","OG7_0101633"
"scer|YGR143W","OG7_0007838"
"scer|YGR144W","OG7_0009719"
"scer|YGR145W","OG7_0007082"
"scer|YGR146C","OG7_0156218"
"scer|YGR146C-A","OG7_0156068"
"scer|YGR147C","OG7_0005801"
"scer|YGR148C","OG7_0003349"
"scer|YGR149W","OG7_0009221"
"scer|YGR150C","OG7_0035413"
"scer|YGR152C","OG7_0001070"
"scer|YGR153W","OG7_0156000"
"scer|YGR154C","OG7_0006012"
"scer|YGR155W","OG7_0002172"
"scer|YGR156W","OG7_0156001"
"scer|YGR157W","OG7_0015308"
"scer|YGR158C","OG7_0002908"
"scer|YGR159C","OG7_0000011"
"scer|YGR161C","OG7_0155819"
"scer|YGR161C-C","OG7_0014733"
"scer|YGR161C-D","OG7_0011767"
"scer|YGR161W-A","OG7_0011767"
"scer|YGR161W-B","OG7_0011767"
"scer|YGR161W-C","OG7_0156089"
"scer|YGR162W","OG7_0002304"
"scer|YGR163W","OG7_0007328"
"scer|YGR165W","OG7_0017536"
"scer|YGR166W","OG7_0155462"
"scer|YGR167W","OG7_0006356"
"scer|YGR168C","OG7_0156061"
"scer|YGR169C","OG7_0001865"
"scer|YGR169C-A","OG7_0101682"
"scer|YGR170W","OG7_0004477"
"scer|YGR171C","OG7_0003306"
"scer|YGR172C","OG7_0006969"
"scer|YGR173W","OG7_0003744"
"scer|YGR174C","OG7_0024575"
"scer|YGR174W-A","OG7_0155791"
"scer|YGR175C","OG7_0008728"
"scer|YGR177C","OG7_0101685"
"scer|YGR178C","OG7_0004413"
"scer|YGR179C","OG7_0155561"
"scer|YGR180C","OG7_0003661"
"scer|YGR181W","OG7_0004940"
"scer|YGR183C","OG7_0009878"
"scer|YGR184C","OG7_0002890"
"scer|YGR185C","OG7_0002829"
"scer|YGR186W","OG7_0013626"
"scer|YGR187C","OG7_0008659"
"scer|YGR188C","OG7_0005591"
"scer|YGR189C","OG7_0004303"
"scer|YGR191W","OG7_0005294"
"scer|YGR192C","OG7_0002325"
"scer|YGR193C","OG7_0001833"
"scer|YGR194C","OG7_0007601"
"scer|YGR195W","OG7_0002908"
"scer|YGR196C","OG7_0156019"
"scer|YGR197C","OG7_0022170"
"scer|YGR198W","OG7_0101652"
"scer|YGR199W","OG7_0004620"
"scer|YGR200C","OG7_0007865"
"scer|YGR201C","OG7_0004922"
"scer|YGR202C","OG7_0002648"
"scer|YGR205W","OG7_0012314"
"scer|YGR203W","OG7_0010520"
"scer|YGR204C-A","OG7_0156158"
"scer|YGR204W","OG7_0002735"
"scer|YGR206W","OG7_0155808"
"scer|YGR207C","OG7_0006359"
"scer|YGR208W","OG7_0006346"
"scer|YGR209C","OG7_0000495"
"scer|YGR210C","OG7_0003363"
"scer|YGR211W","OG7_0006538"
"scer|YGR212W","OG7_0025157"
"scer|YGR213C","OG7_0010250"
"scer|YGR214W","OG7_0004981"
"scer|YGR215W","OG7_0015017"
"scer|YGR216C","OG7_0007696"
"scer|YGR217W","OG7_0001206"
"scer|YGR218W","OG7_0006022"
"scer|YGR220C","OG7_0005371"
"scer|YGR221C","OG7_0101675"
"scer|YGR222W","OG7_0155433"
"scer|YGR223C","OG7_0002811"
"scer|YGR224W","OG7_0002006"
"scer|YGR225W","OG7_0002727"
"scer|YGR227W","OG7_0009197"
"scer|YGR229C","OG7_0020677"
"scer|YGR230W","OG7_0020659"
"scer|YGR231C","OG7_0003548"
"scer|YGR232W","OG7_0000441"
"scer|YGR233C","OG7_0005995"
"scer|YGR234W","OG7_0013945"
"scer|YGR235C","OG7_0020044"
"scer|YGR236C","OG7_0156109"
"scer|YGR237C","OG7_0071894"
"scer|YGR238C","OG7_0001012"
"scer|YGR239C","OG7_0155625"
"scer|YGR240C","OG7_0002780"
"scer|YGR240C-A","OG7_0155929"
"scer|YGR241C","OG7_0002531"
"scer|YGR243W","OG7_0004029"
"scer|YGR244C","OG7_0003652"
"scer|YGR245C","OG7_0007567"
"scer|YGR246C","OG7_0002693"
"scer|YGR247W","OG7_0013477"
"scer|YGR248W","OG7_0006485"
"scer|YGR249W","OG7_0155997"
"scer|YGR250C","OG7_0000011"
"scer|YGR251W","OG7_0155788"
"scer|YGR252W","OG7_0003727"
"scer|YGR253C","OG7_0001215"
"scer|YGR254W","OG7_0002539"
"scer|YGR255C","OG7_0006928"
"scer|YGR256W","OG7_0005832"
"scer|YGR257C","OG7_0001370"
"scer|YGR258C","OG7_0001893"
"scer|YGR260W","OG7_0002542"
"scer|YGR261C","OG7_0001921"
"scer|YGR262C","OG7_0005083"
"scer|YGR263C","OG7_0001300"
"scer|YGR264C","OG7_0003306"
"scer|YGR266W","OG7_0015335"
"scer|YGR267C","OG7_0005918"
"scer|YGR268C","OG7_0029247"
"scer|YGR270W","OG7_0001162"
"scer|YGR271C-A","OG7_0011709"
"scer|YGR271W","OG7_0001850"
"scer|YGR273C","OG7_0028316"
"scer|YGR274C","OG7_0005959"
"scer|YGR275W","OG7_0155820"
"scer|YGR276C","OG7_0002372"
"scer|YGR277C","OG7_0003431"
"scer|YGR278W","OG7_0006268"
"scer|YGR279C","OG7_0010826"
"scer|YGR280C","OG7_0005212"
"scer|YGR281W","OG7_0000689"
"scer|YGR282C","OG7_0010517"
"scer|YGR283C","OG7_0007878"
"scer|YGR284C","OG7_0008925"
"scer|YGR285C","OG7_0006839"
"scer|YGR286C","OG7_0009713"
"scer|YGR287C","OG7_0002410"
"scer|YGR288W","OG7_0026597"
"scer|YGR289C","OG7_0012907"
"scer|YGR292W","OG7_0002410"
"scer|YGR294W","OG7_0014528"
"scer|YGR295C","OG7_0017420"
"scer|YGR296W","OG7_0014529"
"scer|YHL001W","OG7_0006043"
"scer|YHL002W","OG7_0001949"
"scer|YHL003C","OG7_0002554"
"scer|YHL004W","OG7_0006861"
"scer|YHL006C","OG7_0155639"
"scer|YHL007C","OG7_0000432"
"scer|YHL008C","OG7_0011731"
"scer|YHL009C","OG7_0014414"
"scer|YHL009W-A","OG7_0056869"
"scer|YHL009W-B","OG7_0056869"
"scer|YHL010C","OG7_0006142"
"scer|YHL011C","OG7_0002319"
"scer|YHL012W","OG7_0005733"
"scer|YHL013C","OG7_0002065"
"scer|YHL014C","OG7_0003363"
"scer|YHL015W","OG7_0003061"
"scer|YHL015W-A","OG7_0155455"
"scer|YHL016C","OG7_0010613"
"scer|YHL017W","OG7_0005738"
"scer|YHL018W","OG7_0005379"
"scer|YHL019C","OG7_0006527"
"scer|YHL020C","OG7_0019445"
"scer|YHL021C","OG7_0004863"
"scer|YHL022C","OG7_0005082"
"scer|YHL023C","OG7_0008085"
"scer|YHL024W","OG7_0000011"
"scer|YHL025W","OG7_0004064"
"scer|YHL026C","OG7_0026542"
"scer|YHL027W","OG7_0000135"
"scer|YHL028W","OG7_0024034"
"scer|YHL029C","OG7_0156160"
"scer|YHL030W","OG7_0007350"
"scer|YHL031C","OG7_0007088"
"scer|YHL032C","OG7_0002758"
"scer|YHL033C","OG7_0006018"
"scer|YHL034C","OG7_0000011"
"scer|YHL035C","OG7_0000689"
"scer|YHL036W","OG7_0001030"
"scer|YHL038C","OG7_0155675"
"scer|YHL039W","OG7_0001717"
"scer|YHL040C","OG7_0011977"
"scer|YHL042W","OG7_0017420"
"scer|YHL043W","OG7_0017420"
"scer|YHL044W","OG7_0017420"
"scer|YHL046C","OG7_0014528"
"scer|YHL047C","OG7_0011977"
"scer|YHL048C-A","OG7_0155690"
"scer|YHL048W","OG7_0017420"
"scer|YHL049C","OG7_0014529"
"scer|YHL050C","OG7_0014529"
"scer|YHR001W","OG7_0002578"
"scer|YHR001W-A","OG7_0019453"
"scer|YHR002W","OG7_0001013"
"scer|YHR003C","OG7_0002776"
"scer|YHR004C","OG7_0001447"
"scer|YHR005C","OG7_0001306"
"scer|YHR005C-A","OG7_0008515"
"scer|YHR006W","OG7_0038960"
"scer|YHR007C","OG7_0007770"
"scer|YHR007C-A","OG7_0155777"
"scer|YHR008C","OG7_0003185"
"scer|YHR009C","OG7_0008671"
"scer|YHR010W","OG7_0006541"
"scer|YHR011W","OG7_0002999"
"scer|YHR012W","OG7_0005079"
"scer|YHR013C","OG7_0001962"
"scer|YHR014W","OG7_0155707"
"scer|YHR015W","OG7_0002347"
"scer|YHR016C","OG7_0006125"
"scer|YHR017W","OG7_0155579"
"scer|YHR018C","OG7_0006411"
"scer|YHR019C","OG7_0002299"
"scer|YHR020W","OG7_0002334"
"scer|YHR021C","OG7_0004396"
"scer|YHR021W-A","OG7_0155562"
"scer|YHR022C","OG7_0000131"
"scer|YHR022C-A","OG7_0155640"
"scer|YHR023W","OG7_0000433"
"scer|YHR024C","OG7_0001887"
"scer|YHR025W","OG7_0009339"
"scer|YHR026W","OG7_0003059"
"scer|YHR027C","OG7_0007231"
"scer|YHR028C","OG7_0002160"
"scer|YHR029C","OG7_0005875"
"scer|YHR030C","OG7_0000396"
"scer|YHR031C","OG7_0001450"
"scer|YHR032W","OG7_0001708"
"scer|YHR033W","OG7_0004066"
"scer|YHR034C","OG7_0006226"
"scer|YHR035W","OG7_0156106"
"scer|YHR036W","OG7_0014413"
"scer|YHR037W","OG7_0000710"
"scer|YHR038W","OG7_0006030"
"scer|YHR039C","OG7_0000714"
"scer|YHR039C-A","OG7_0006223"
"scer|YHR040W","OG7_0007866"
"scer|YHR041C","OG7_0009334"
"scer|YHR042W","OG7_0001640"
"scer|YHR043C","OG7_0002629"
"scer|YHR044C","OG7_0002629"
"scer|YHR045W","OG7_0024065"
"scer|YHR046C","OG7_0002653"
"scer|YHR047C","OG7_0001210"
"scer|YHR048W","OG7_0003055"
"scer|YHR049W","OG7_0005378"
"scer|YHR050W","OG7_0003741"
"scer|YHR050W-A","OG7_0155458"
"scer|YHR051W","OG7_0009384"
"scer|YHR052W","OG7_0007533"
"scer|YHR053C","OG7_0101608"
"scer|YHR054C","OG7_0047365"
"scer|YHR055C","OG7_0101608"
"scer|YHR056C","OG7_0047365"
"scer|YHR057C","OG7_0000556"
"scer|YHR058C","OG7_0008153"
"scer|YHR059W","OG7_0016766"
"scer|YHR060W","OG7_0011077"
"scer|YHR061C","OG7_0101650"
"scer|YHR062C","OG7_0007815"
"scer|YHR063C","OG7_0007178"
"scer|YHR064C","OG7_0000779"
"scer|YHR065C","OG7_0000128"
"scer|YHR066W","OG7_0007330"
"scer|YHR067W","OG7_0018418"
"scer|YHR068W","OG7_0005231"
"scer|YHR069C","OG7_0006776"
"scer|YHR070W","OG7_0003743"
"scer|YHR071W","OG7_0001822"
"scer|YHR072W","OG7_0005133"
"scer|YHR072W-A","OG7_0007877"
"scer|YHR073W","OG7_0001714"
"scer|YHR074W","OG7_0004572"
"scer|YHR075C","OG7_0007170"
"scer|YHR076W","OG7_0003823"
"scer|YHR077C","OG7_0007636"
"scer|YHR078W","OG7_0007514"
"scer|YHR079C","OG7_0004934"
"scer|YHR079C-A","OG7_0012033"
"scer|YHR080C","OG7_0002535"
"scer|YHR081W","OG7_0008933"
"scer|YHR082C","OG7_0000009"
"scer|YHR083W","OG7_0005076"
"scer|YHR084W","OG7_0014818"
"scer|YHR085W","OG7_0008462"
"scer|YHR086W","OG7_0000011"
"scer|YHR086W-A","OG7_0155463"
"scer|YHR087W","OG7_0016148"
"scer|YHR088W","OG7_0004071"
"scer|YHR089C","OG7_0007449"
"scer|YHR090C","OG7_0002667"
"scer|YHR091C","OG7_0003615"
"scer|YHR092C","OG7_0000446"
"scer|YHR094C","OG7_0000446"
"scer|YHR096C","OG7_0000446"
"scer|YHR097C","OG7_0019448"
"scer|YHR098C","OG7_0002859"
"scer|YHR099W","OG7_0005196"
"scer|YHR100C","OG7_0012091"
"scer|YHR101C","OG7_0156112"
"scer|YHR102W","OG7_0000432"
"scer|YHR103W","OG7_0101628"
"scer|YHR104W","OG7_0001209"
"scer|YHR105W","OG7_0001722"
"scer|YHR106W","OG7_0004730"
"scer|YHR107C","OG7_0001286"
"scer|YHR108W","OG7_0001949"
"scer|YHR109W","OG7_0001717"
"scer|YHR110W","OG7_0001609"
"scer|YHR111W","OG7_0002770"
"scer|YHR112C","OG7_0002475"
"scer|YHR113W","OG7_0006128"
"scer|YHR114W","OG7_0003516"
"scer|YHR115C","OG7_0004320"
"scer|YHR116W","OG7_0010773"
"scer|YHR117W","OG7_0009743"
"scer|YHR118C","OG7_0156069"
"scer|YHR119W","OG7_0000775"
"scer|YHR120W","OG7_0001336"
"scer|YHR121W","OG7_0008653"
"scer|YHR122W","OG7_0005537"
"scer|YHR123W","OG7_0002986"
"scer|YHR124W","OG7_0015585"
"scer|YHR126C","OG7_0155488"
"scer|YHR127W","OG7_0155884"
"scer|YHR128W","OG7_0001754"
"scer|YHR129C","OG7_0000774"
"scer|YHR131C","OG7_0021006"
"scer|YHR132C","OG7_0001529"
"scer|YHR132W-A","OG7_0015020"
"scer|YHR133C","OG7_0009092"
"scer|YHR134W","OG7_0008787"
"scer|YHR135C","OG7_0001256"
"scer|YHR136C","OG7_0155451"
"scer|YHR137W","OG7_0003760"
"scer|YHR138C","OG7_0014795"
"scer|YHR139C","OG7_0101660"
"scer|YHR140W","OG7_0006841"
"scer|YHR141C","OG7_0005280"
"scer|YHR142W","OG7_0014005"
"scer|YHR143W","OG7_0155910"
"scer|YHR143W-A","OG7_0008098"
"scer|YHR144C","OG7_0005686"
"scer|YHR146W","OG7_0004018"
"scer|YHR147C","OG7_0009214"
"scer|YHR148W","OG7_0007798"
"scer|YHR149C","OG7_0101675"
"scer|YHR150W","OG7_0020669"
"scer|YHR151C","OG7_0036256"
"scer|YHR152W","OG7_0020659"
"scer|YHR153C","OG7_0156096"
"scer|YHR154W","OG7_0004250"
"scer|YHR155W","OG7_0024053"
"scer|YHR156C","OG7_0007795"
"scer|YHR157W","OG7_0155701"
"scer|YHR158C","OG7_0001012"
"scer|YHR159W","OG7_0156247"
"scer|YHR160C","OG7_0155545"
"scer|YHR161C","OG7_0002531"
"scer|YHR162W","OG7_0004029"
"scer|YHR163W","OG7_0006485"
"scer|YHR164C","OG7_0000985"
"scer|YHR165C","OG7_0006744"
"scer|YHR166C","OG7_0003813"
"scer|YHR167W","OG7_0156221"
"scer|YHR171W","OG7_0006371"
"scer|YHR168W","OG7_0004234"
"scer|YHR169W","OG7_0000128"
"scer|YHR170W","OG7_0006848"
"scer|YHR172W","OG7_0002813"
"scer|YHR173C","OG7_0155827"
"scer|YHR174W","OG7_0002539"
"scer|YHR175W","OG7_0003576"
"scer|YHR175W-A","OG7_0156258"
"scer|YHR176W","OG7_0001362"
"scer|YHR177W","OG7_0010455"
"scer|YHR178W","OG7_0020045"
"scer|YHR179W","OG7_0002671"
"scer|YHR181W","OG7_0009760"
"scer|YHR182W","OG7_0155722"
"scer|YHR183W","OG7_0005832"
"scer|YHR184W","OG7_0155754"
"scer|YHR185C","OG7_0155896"
"scer|YHR186C","OG7_0005815"
"scer|YHR187W","OG7_0010302"
"scer|YHR188C","OG7_0007407"
"scer|YHR189W","OG7_0007103"
"scer|YHR190W","OG7_0007898"
"scer|YHR191C","OG7_0040952"
"scer|YHR192W","OG7_0008234"
"scer|YHR193C","OG7_0005050"
"scer|YHR194W","OG7_0017500"
"scer|YHR195W","OG7_0156135"
"scer|YHR196W","OG7_0156129"
"scer|YHR197W","OG7_0009948"
"scer|YHR198C","OG7_0017970"
"scer|YHR199C","OG7_0017970"
"scer|YHR199C-A","OG7_0155977"
"scer|YHR200W","OG7_0007046"
"scer|YHR201C","OG7_0008103"
"scer|YHR202W","OG7_0016146"
"scer|YHR203C","OG7_0004517"
"scer|YHR204W","OG7_0004077"
"scer|YHR205W","OG7_0000103"
"scer|YHR206W","OG7_0001580"
"scer|YHR207C","OG7_0001287"
"scer|YHR208W","OG7_0002834"
"scer|YHR209W","OG7_0004824"
"scer|YHR210C","OG7_0005406"
"scer|YHR211W","OG7_0024920"
"scer|YHR212W-A","OG7_0024920"
"scer|YHR213W","OG7_0024920"
"scer|YHR213W-A","OG7_0155705"
"scer|YHR213W-B","OG7_0101674"
"scer|YHR214C-B","OG7_0011767"
"scer|YHR214C-C","OG7_0014733"
"scer|YHR214C-D","OG7_0155950"
"scer|YHR214C-E","OG7_0156194"
"scer|YHR214W","OG7_0056872"
"scer|YHR215W","OG7_0005430"
"scer|YHR216W","OG7_0002926"
"scer|YHR218W","OG7_0014529"
"scer|YHR219W","OG7_0014529"
"scer|YIL001W","OG7_0009573"
"scer|YIL002C","OG7_0000974"
"scer|YIL002W-A","OG7_0155792"
"scer|YIL003W","OG7_0002391"
"scer|YIL004C","OG7_0005936"
"scer|YIL005W","OG7_0000478"
"scer|YIL006W","OG7_0001013"
"scer|YIL007C","OG7_0007343"
"scer|YIL008W","OG7_0007705"
"scer|YIL009C-A","OG7_0155723"
"scer|YIL009W","OG7_0001203"
"scer|YIL010W","OG7_0001507"
"scer|YIL011W","OG7_0014528"
"scer|YIL013C","OG7_0002622"
"scer|YIL014C-A","OG7_0056867"
"scer|YIL014W","OG7_0010607"
"scer|YIL015W","OG7_0001304"
"scer|YIL016W","OG7_0156214"
"scer|YIL017C","OG7_0007704"
"scer|YIL018W","OG7_0003209"
"scer|YIL019W","OG7_0036249"
"scer|YIL020C","OG7_0013141"
"scer|YIL021W","OG7_0003550"
"scer|YIL022W","OG7_0007476"
"scer|YIL023C","OG7_0002419"
"scer|YIL024C","OG7_0156006"
"scer|YIL026C","OG7_0004419"
"scer|YIL027C","OG7_0010019"
"scer|YIL029C","OG7_0071889"
"scer|YIL030C","OG7_0001581"
"scer|YIL031W","OG7_0001784"
"scer|YIL033C","OG7_0001574"
"scer|YIL034C","OG7_0008063"
"scer|YIL035C","OG7_0000396"
"scer|YIL036W","OG7_0101632"
"scer|YIL037C","OG7_0156076"
"scer|YIL038C","OG7_0005130"
"scer|YIL039W","OG7_0006469"
"scer|YIL040W","OG7_0155646"
"scer|YIL041W","OG7_0017548"
"scer|YIL042C","OG7_0002830"
"scer|YIL043C","OG7_0002437"
"scer|YIL044C","OG7_0001719"
"scer|YIL045W","OG7_0004116"
"scer|YIL046W","OG7_0002743"
"scer|YIL046W-A","OG7_0155632"
"scer|YIL047C","OG7_0003118"
"scer|YIL048W","OG7_0001014"
"scer|YIL049W","OG7_0004162"
"scer|YIL050W","OG7_0001822"
"scer|YIL051C","OG7_0003438"
"scer|YIL052C","OG7_0005724"
"scer|YIL053W","OG7_0002629"
"scer|YIL054W","OG7_0156033"
"scer|YIL055C","OG7_0155727"
"scer|YIL056W","OG7_0101657"
"scer|YIL057C","OG7_0101638"
"scer|YIL060W","OG7_0071886"
"scer|YIL061C","OG7_0000011"
"scer|YIL062C","OG7_0008106"
"scer|YIL063C","OG7_0007126"
"scer|YIL064W","OG7_0008645"
"scer|YIL065C","OG7_0008270"
"scer|YIL066C","OG7_0004218"
"scer|YIL067C","OG7_0017479"
"scer|YIL068C","OG7_0005838"
"scer|YIL069C","OG7_0004421"
"scer|YIL070C","OG7_0008851"
"scer|YIL071C","OG7_0155702"
"scer|YIL072W","OG7_0007675"
"scer|YIL073C","OG7_0011719"
"scer|YIL074C","OG7_0001259"
"scer|YIL075C","OG7_0006544"
"scer|YIL076W","OG7_0007212"
"scer|YIL077C","OG7_0156044"
"scer|YIL078W","OG7_0003264"
"scer|YIL079C","OG7_0010448"
"scer|YIL082W-A","OG7_0000132"
"scer|YIL083C","OG7_0006709"
"scer|YIL084C","OG7_0005339"
"scer|YIL085C","OG7_0007223"
"scer|YIL087C","OG7_0027357"
"scer|YIL088C","OG7_0001448"
"scer|YIL089W","OG7_0101658"
"scer|YIL090W","OG7_0024059"
"scer|YIL091C","OG7_0007352"
"scer|YIL092W","OG7_0155706"
"scer|YIL093C","OG7_0020051"
"scer|YIL094C","OG7_0002137"
"scer|YIL095W","OG7_0002079"
"scer|YIL096C","OG7_0007839"
"scer|YIL097W","OG7_0007872"
"scer|YIL098C","OG7_0018522"
"scer|YIL099W","OG7_0013040"
"scer|YIL101C","OG7_0026599"
"scer|YIL102C","OG7_0056867"
"scer|YIL102C-A","OG7_0010696"
"scer|YIL103W","OG7_0003745"
"scer|YIL104C","OG7_0009370"
"scer|YIL105C","OG7_0015056"
"scer|YIL105W-A","OG7_0155738"
"scer|YIL106W","OG7_0002826"
"scer|YIL107C","OG7_0002306"
"scer|YIL108W","OG7_0013446"
"scer|YIL109C","OG7_0002859"
"scer|YIL110W","OG7_0007450"
"scer|YIL111W","OG7_0016440"
"scer|YIL112W","OG7_0033286"
"scer|YIL113W","OG7_0000772"
"scer|YIL114C","OG7_0004091"
"scer|YIL115C","OG7_0008882"
"scer|YIL116W","OG7_0001319"
"scer|YIL117C","OG7_0033024"
"scer|YIL118W","OG7_0001254"
"scer|YIL119C","OG7_0001158"
"scer|YIL120W","OG7_0003055"
"scer|YIL121W","OG7_0003055"
"scer|YIL122W","OG7_0155700"
"scer|YIL123W","OG7_0018853"
"scer|YIL124W","OG7_0000085"
"scer|YIL125W","OG7_0003220"
"scer|YIL126W","OG7_0000402"
"scer|YIL127C","OG7_0156120"
"scer|YIL128W","OG7_0007713"
"scer|YIL129C","OG7_0004231"
"scer|YIL130W","OG7_0002985"
"scer|YIL131C","OG7_0000970"
"scer|YIL132C","OG7_0155845"
"scer|YIL133C","OG7_0005590"
"scer|YIL134C-A","OG7_0156217"
"scer|YIL134W","OG7_0001013"
"scer|YIL135C","OG7_0101644"
"scer|YIL136W","OG7_0155709"
"scer|YIL137C","OG7_0001210"
"scer|YIL138C","OG7_0017965"
"scer|YIL139C","OG7_0005139"
"scer|YIL140W","OG7_0028322"
"scer|YIL142W","OG7_0001068"
"scer|YIL143C","OG7_0005071"
"scer|YIL144W","OG7_0007793"
"scer|YIL145C","OG7_0009711"
"scer|YIL146C","OG7_0156101"
"scer|YIL147C","OG7_0000596"
"scer|YIL148W","OG7_0001212"
"scer|YIL149C","OG7_0007509"
"scer|YIL150C","OG7_0008053"
"scer|YIL151C","OG7_0101670"
"scer|YIL152W","OG7_0155885"
"scer|YIL153W","OG7_0006064"
"scer|YIL154C","OG7_0155793"
"scer|YIL155C","OG7_0005464"
"scer|YIL156W","OG7_0001214"
"scer|YIL156W-B","OG7_0017229"
"scer|YIL157C","OG7_0020667"
"scer|YIL158W","OG7_0101646"
"scer|YIL159W","OG7_0001055"
"scer|YIL160C","OG7_0001842"
"scer|YIL161W","OG7_0155841"
"scer|YIL162W","OG7_0005362"
"scer|YIL163C","OG7_0156216"
"scer|YIL164C","OG7_0012756"
"scer|YIL165C","OG7_0012756"
"scer|YIL166C","OG7_0002542"
"scer|YIL169C","OG7_0056872"
"scer|YIL172C","OG7_0002410"
"scer|YIL173W","OG7_0003289"
"scer|YIL176C","OG7_0014528"
"scer|YIL177C","OG7_0014529"
"scer|YIR001C","OG7_0000011"
"scer|YIR002C","OG7_0003639"
"scer|YIR003W","OG7_0155519"
"scer|YIR004W","OG7_0000428"
"scer|YIR005W","OG7_0000011"
"scer|YIR006C","OG7_0001721"
"scer|YIR007W","OG7_0012200"
"scer|YIR008C","OG7_0006621"
"scer|YIR009W","OG7_0005049"
"scer|YIR010W","OG7_0155945"
"scer|YIR011C","OG7_0019461"
"scer|YIR012W","OG7_0007397"
"scer|YIR013C","OG7_0001357"
"scer|YIR014W","OG7_0156219"
"scer|YIR015W","OG7_0007572"
"scer|YIR016W","OG7_0156128"
"scer|YIR017C","OG7_0155662"
"scer|YIR018C-A","OG7_0155573"
"scer|YIR018W","OG7_0155961"
"scer|YIR019C","OG7_0071890"
"scer|YIR020C","OG7_0156254"
"scer|YIR021W","OG7_0030341"
"scer|YIR021W-A","OG7_0155894"
"scer|YIR022W","OG7_0005131"
"scer|YIR023W","OG7_0022998"
"scer|YIR024C","OG7_0155923"
"scer|YIR025W","OG7_0155837"
"scer|YIR026C","OG7_0000772"
"scer|YIR027C","OG7_0002356"
"scer|YIR028W","OG7_0011734"
"scer|YIR029W","OG7_0009596"
"scer|YIR030C","OG7_0018899"
"scer|YIR031C","OG7_0009699"
"scer|YIR032C","OG7_0009596"
"scer|YIR033W","OG7_0015592"
"scer|YIR034C","OG7_0015852"
"scer|YIR035C","OG7_0000082"
"scer|YIR036C","OG7_0000082"
"scer|YIR037W","OG7_0002331"
"scer|YIR038C","OG7_0016485"
"scer|YIR039C","OG7_0001304"
"scer|YIR041W","OG7_0014528"
"scer|YIR042C","OG7_0004044"
"scer|YJL001W","OG7_0001933"
"scer|YJL002C","OG7_0007453"
"scer|YJL003W","OG7_0011158"
"scer|YJL004C","OG7_0008327"
"scer|YJL005W","OG7_0000783"
"scer|YJL006C","OG7_0001363"
"scer|YJL008C","OG7_0001068"
"scer|YJL010C","OG7_0008396"
"scer|YJL011C","OG7_0007505"
"scer|YJL012C","OG7_0006206"
"scer|YJL013C","OG7_0005591"
"scer|YJL014W","OG7_0001068"
"scer|YJL016W","OG7_0017553"
"scer|YJL019W","OG7_0155924"
"scer|YJL020C","OG7_0025221"
"scer|YJL023C","OG7_0155435"
"scer|YJL024C","OG7_0001857"
"scer|YJL025W","OG7_0018849"
"scer|YJL026W","OG7_0003661"
"scer|YJL027C","OG7_0155733"
"scer|YJL028W","OG7_0156028"
"scer|YJL029C","OG7_0007000"
"scer|YJL030W","OG7_0005139"
"scer|YJL031C","OG7_0007446"
"scer|YJL033W","OG7_0000128"
"scer|YJL034W","OG7_0000779"
"scer|YJL035C","OG7_0002905"
"scer|YJL036W","OG7_0001722"
"scer|YJL037W","OG7_0101617"
"scer|YJL038C","OG7_0101617"
"scer|YJL039C","OG7_0006815"
"scer|YJL041W","OG7_0008016"
"scer|YJL042W","OG7_0018912"
"scer|YJL043W","OG7_0071881"
"scer|YJL044C","OG7_0003605"
"scer|YJL045W","OG7_0003094"
"scer|YJL046W","OG7_0005775"
"scer|YJL047C","OG7_0155502"
"scer|YJL047C-A","OG7_0155704"
"scer|YJL048C","OG7_0006386"
"scer|YJL049W","OG7_0009315"
"scer|YJL052W","OG7_0002325"
"scer|YJL050W","OG7_0002665"
"scer|YJL051W","OG7_0155996"
"scer|YJL052C-A","OG7_0155897"
"scer|YJL053W","OG7_0005528"
"scer|YJL054W","OG7_0018911"
"scer|YJL055W","OG7_0004886"
"scer|YJL056C","OG7_0000135"
"scer|YJL057C","OG7_0013639"
"scer|YJL058C","OG7_0101612"
"scer|YJL059W","OG7_0007291"
"scer|YJL060W","OG7_0001326"
"scer|YJL061W","OG7_0012871"
"scer|YJL062W","OG7_0004202"
"scer|YJL062W-A","OG7_0017906"
"scer|YJL063C","OG7_0005993"
"scer|YJL065C","OG7_0002332"
"scer|YJL066C","OG7_0155824"
"scer|YJL068C","OG7_0008048"
"scer|YJL069C","OG7_0007823"
"scer|YJL070C","OG7_0155547"
